CustomerID,total_transactions,total_quantity,total_revenue,avg_order_value,first_purchase_date,last_purchase_date,recency_days
12704,8,1006,2340.84,26.600454545454546,2011-06-23 10:20:00,2011-12-02 13:15:00,6
12705,9,3997,6868.29,20.56374251497006,2010-12-17 15:58:00,2011-11-24 13:17:00,14
12707,1,256,603.42,18.285454545454545,2011-02-21 08:38:00,2011-02-21 08:38:00,291
12708,10,1307,2712.91,17.27968152866242,2010-12-06 10:43:00,2011-11-10 09:52:00,29
12709,15,3912,9706.52,46.891400966183575,2010-12-08 09:49:00,2011-11-24 15:38:00,14
12710,3,851,1149.02,14.922337662337663,2011-05-22 14:05:00,2011-09-04 12:00:00,96
12712,13,1062,4396.13,33.053609022556394,2010-12-03 14:30:00,2011-11-11 08:19:00,28
12713,1,508,848.55,22.330263157894734,2011-12-09 12:16:00,2011-12-09 12:16:00,0
12714,5,3069,4708.86,18.18092664092664,2011-02-18 10:53:00,2011-11-30 15:43:00,8
12715,1,192,343.36,17.168,2011-08-25 15:22:00,2011-08-25 15:22:00,105
12716,2,708,1053.49,15.267971014492753,2011-07-29 13:28:00,2011-12-06 08:55:00,3
12717,2,506,1030.98,18.74509090909091,2011-04-08 10:32:00,2011-07-11 14:47:00,150
12718,1,203,238.25,12.539473684210526,2011-09-29 16:38:00,2011-09-29 16:38:00,70
12719,2,374,644.95,16.53717948717949,2011-10-05 14:50:00,2011-12-04 13:45:00,4
12720,25,4672,5781.73,16.332570621468925,2010-12-05 15:21:00,2011-12-07 08:03:00,2
12721,6,1959,2656.13,16.497701863354038,2010-12-20 11:38:00,2011-11-08 12:13:00,31
12722,4,566,997.63,18.82320754716981,2011-07-12 11:55:00,2011-09-15 14:50:00,84
12723,5,434,725.07,10.508260869565218,2011-10-05 15:52:00,2011-12-06 10:19:00,3
12724,4,445,1031.41,19.460566037735852,2011-01-11 15:00:00,2011-12-04 16:02:00,4
12725,1,164,427.8,17.825,2010-12-03 15:45:00,2010-12-03 15:45:00,370
12726,7,3143,2609.1,21.041129032258063,2010-12-17 12:56:00,2011-11-11 13:35:00,27
12727,7,2098,3980.7,28.638129496402875,2011-01-23 15:17:00,2011-11-29 11:46:00,10
12728,4,419,836.33,18.18108695652174,2011-01-11 13:31:00,2011-09-29 15:31:00,70
12729,1,233,453.01,17.423461538461538,2011-08-18 11:40:00,2011-08-18 11:40:00,113
12731,12,8437,18895.91,68.96317518248175,2010-12-10 10:56:00,2011-11-16 11:59:00,23
12732,1,111,236.26000000000002,19.688333333333336,2011-06-13 11:33:00,2011-06-13 11:33:00,179
12733,1,137,383.95,17.452272727272728,2011-04-19 16:19:00,2011-04-19 16:19:00,233
12734,1,88,110.39999999999999,27.599999999999998,2010-12-22 12:47:00,2010-12-22 12:47:00,352
12735,2,368,779.5699999999999,18.12953488372093,2011-01-06 14:26:00,2011-01-28 13:37:00,314
12736,1,173,234.0,58.5,2011-01-11 07:57:00,2011-01-11 07:57:00,332
12738,1,148,155.35,14.122727272727273,2010-12-02 18:27:00,2010-12-02 18:27:00,371
12739,2,486,1013.04,26.658947368421053,2011-09-01 17:45:00,2011-09-22 13:00:00,77
12740,1,342,427.6,15.837037037037037,2011-10-07 10:44:00,2011-10-07 10:44:00,63
12743,2,315,540.13,4.123129770992366,2011-07-28 16:06:00,2011-07-28 16:21:00,133
12744,7,5241,21279.29,95.85265765765766,2011-01-25 13:26:00,2011-10-19 11:18:00,51
12747,11,1275,4196.01,40.737961165048546,2010-12-05 15:38:00,2011-12-07 14:34:00,1
12748,209,25287,33053.19,7.491656844968269,2010-12-01 12:48:00,2011-12-09 12:20:00,0
12749,5,1471,4090.88,20.55718592964824,2011-05-10 15:25:00,2011-12-06 09:56:00,3
12750,1,137,275.88,18.392,2011-08-03 09:13:00,2011-08-03 09:13:00,128
12752,1,2262,4366.78,82.3920754716981,2011-09-19 13:32:00,2011-09-19 13:32:00,80
12753,6,11421,21429.39,108.77862944162436,2010-12-12 11:44:00,2011-11-17 10:52:00,22
12754,3,6481,3010.74,47.78952380952381,2011-02-04 10:31:00,2011-04-18 09:00:00,235
12755,2,1491,3811.95,952.9875,2010-12-09 10:44:00,2011-03-04 12:42:00,280
12756,1,144,112.07999999999998,28.019999999999996,2011-09-14 09:31:00,2011-09-14 09:31:00,86
12757,13,2395,7834.650000000001,21.52376373626374,2011-05-12 19:01:00,2011-11-24 12:30:00,15
12758,2,2135,2791.59,28.779278350515465,2011-03-08 12:05:00,2011-08-15 10:22:00,116
12759,3,902,1531.44,16.12042105263158,2011-03-09 08:09:00,2011-10-18 14:49:00,51
12762,2,1227,1898.52,27.51478260869565,2011-11-14 14:23:00,2011-12-02 10:23:00,7
12763,2,316,494.08,27.448888888888888,2010-12-05 15:46:00,2011-07-24 14:12:00,137
12764,1,386,1693.88,37.64177777777778,2011-01-27 10:19:00,2011-01-27 10:19:00,316
12766,7,3646,6989.63,22.547193548387096,2010-12-08 13:53:00,2011-12-06 08:46:00,3
12769,1,356,1143.6,35.7375,2011-04-15 10:25:00,2011-04-15 10:25:00,238
12770,1,743,1351.45,112.62083333333334,2011-05-13 09:33:00,2011-05-13 09:33:00,210
12772,1,556,892.47,16.226727272727274,2011-10-11 09:19:00,2011-10-11 09:19:00,59
12775,5,877,1386.04,21.00060606060606,2011-02-01 13:45:00,2011-11-22 16:33:00,16
12778,6,825,822.23,16.4446,2011-01-31 14:35:00,2011-11-20 11:30:00,19
12779,8,2024,3981.36,26.72053691275168,2010-12-03 13:40:00,2011-11-02 11:43:00,37
12781,2,671,826.74,33.0696,2011-02-28 08:43:00,2011-10-07 10:37:00,63
12782,5,1086,2330.92,22.630291262135923,2010-12-17 11:30:00,2011-12-05 09:16:00,4
12783,6,624,2225.91,26.49892857142857,2011-09-25 15:35:00,2011-12-07 15:56:00,1
12784,2,280,532.8199999999999,9.347719298245613,2011-11-24 12:53:00,2011-11-30 15:38:00,8
12785,1,131,311.95,22.282142857142855,2010-12-10 13:48:00,2010-12-10 13:48:00,363
12787,3,261,463.66,23.183,2011-05-31 09:36:00,2011-11-30 08:44:00,9
12789,1,4,91.85,22.9625,2011-10-05 13:34:00,2011-10-05 13:34:00,64
12790,1,166,324.92,15.472380952380954,2011-05-31 14:14:00,2011-05-31 14:14:00,191
12791,1,97,192.60000000000002,96.30000000000001,2010-12-01 11:27:00,2010-12-01 11:27:00,373
12792,1,217,400.53999999999996,16.0216,2011-03-28 11:36:00,2011-03-28 11:36:00,256
12793,2,295,545.48,22.728333333333335,2010-12-03 15:14:00,2011-01-09 12:12:00,334
12794,2,592,860.41,19.12022222222222,2011-09-02 12:01:00,2011-10-17 14:54:00,52
12795,1,68,430.48,30.74857142857143,2011-11-21 10:27:00,2011-11-21 10:27:00,18
12797,1,118,254.03,19.540769230769232,2010-12-09 10:55:00,2010-12-09 10:55:00,365
12798,3,5256,6977.04,872.13,2011-06-22 10:11:00,2011-11-29 15:52:00,9
12802,1,314,427.58,17.1032,2011-06-06 09:36:00,2011-06-06 09:36:00,186
12808,3,188,483.65000000000003,17.273214285714285,2010-12-06 10:27:00,2011-11-03 10:05:00,36
12809,1,220,489.31,19.572400000000002,2011-06-15 10:51:00,2011-06-15 10:51:00,177
12811,3,230,514.85,16.608064516129033,2011-02-28 15:39:00,2011-03-24 09:42:00,260
12812,1,164,229.64000000000001,15.309333333333335,2011-10-26 09:54:00,2011-10-26 09:54:00,44
12814,1,49,125.92,62.96,2011-08-30 12:11:00,2011-08-30 12:11:00,101
12815,2,379,1063.46,22.6268085106383,2011-05-25 13:34:00,2011-07-15 10:21:00,147
12816,2,128,572.2,19.731034482758623,2011-06-16 13:24:00,2011-09-05 12:41:00,95
12817,1,53,166.04,41.51,2011-03-03 16:28:00,2011-03-03 16:28:00,280
12818,1,929,1542.08,110.14857142857143,2011-03-23 12:06:00,2011-03-23 12:06:00,261
12820,4,722,942.34,15.97186440677966,2011-01-17 12:34:00,2011-12-06 15:12:00,2
12821,1,70,92.72,15.453333333333333,2011-05-09 15:51:00,2011-05-09 15:51:00,213
12822,2,550,948.88,20.62782608695652,2011-09-13 13:46:00,2011-09-30 10:04:00,70
12823,5,230,1759.5,351.9,2011-02-16 12:15:00,2011-09-26 07:35:00,74
12824,1,232,397.12,15.8848,2011-10-11 12:49:00,2011-10-11 12:49:00,59
12826,7,1058,1474.72,16.205714285714286,2010-12-09 15:21:00,2011-12-07 10:25:00,2
12827,3,197,430.15000000000003,17.206000000000003,2011-10-26 15:44:00,2011-12-04 12:17:00,5
12828,6,494,1018.71,18.19125,2011-08-01 16:16:00,2011-12-07 08:45:00,2
12829,2,376,293.0,26.636363636363637,2010-12-14 14:54:00,2011-01-07 11:13:00,336
12830,6,9848,6814.64,179.33263157894737,2011-06-21 10:53:00,2011-11-02 11:54:00,37
12831,1,135,215.05,23.894444444444446,2011-03-22 13:02:00,2011-03-22 13:02:00,261
12832,2,195,383.03,14.186296296296295,2011-09-02 13:48:00,2011-11-07 13:30:00,31
12833,1,156,417.38,17.390833333333333,2011-07-17 13:46:00,2011-07-17 13:46:00,144
12834,1,110,312.38,17.354444444444443,2011-03-02 09:49:00,2011-03-02 09:49:00,282
12836,4,1062,2610.36,15.002068965517243,2011-02-01 11:19:00,2011-10-11 15:10:00,58
12837,1,24,134.1,11.174999999999999,2011-06-19 16:07:00,2011-06-19 16:07:00,172
12838,2,355,671.95,5.599583333333333,2010-12-01 11:57:00,2011-11-06 12:20:00,33
12839,14,3807,5591.42,17.80707006369427,2010-12-07 15:48:00,2011-12-07 12:33:00,2
12840,4,1511,2726.77,24.13070796460177,2011-04-27 12:21:00,2011-07-19 09:29:00,143
12841,25,2720,3991.58,9.641497584541062,2010-12-03 10:43:00,2011-12-05 11:13:00,4
12842,2,547,1118.99,32.9114705882353,2011-02-04 12:36:00,2011-09-30 15:33:00,69
12843,8,781,1702.26,16.526796116504855,2011-03-20 14:38:00,2011-10-05 12:09:00,65
12844,2,125,325.96000000000004,6.268461538461539,2011-08-01 13:11:00,2011-11-10 13:31:00,28
12845,4,204,354.09,13.114444444444443,2011-02-22 14:10:00,2011-03-17 13:34:00,266
12847,1,873,843.64,10.043333333333333,2011-11-17 13:16:00,2011-11-17 13:16:00,21
12849,2,597,1010.29,21.047708333333333,2011-03-16 12:26:00,2011-11-08 13:41:00,30
12851,1,106,131.81,2.8044680851063832,2011-09-04 12:41:00,2011-09-04 12:41:00,96
12852,1,149,311.55,18.326470588235296,2011-02-18 08:47:00,2011-02-18 08:47:00,294
12853,6,800,1957.1000000000001,25.09102564102564,2011-01-28 10:28:00,2011-07-28 11:29:00,134
12854,3,626,1316.25,12.075688073394495,2011-01-25 13:35:00,2011-09-22 12:15:00,78
12855,1,30,38.1,12.700000000000001,2010-12-02 09:37:00,2010-12-02 09:37:00,372
12856,6,1076,2170.78,6.98,2011-10-07 12:38:00,2011-12-02 10:52:00,7
12857,2,343,1106.4,24.05217391304348,2011-02-10 12:32:00,2011-05-13 10:20:00,210
12863,1,188,521.2,104.24000000000001,2011-10-18 14:15:00,2011-10-18 14:15:00,51
12864,1,216,147.12,49.04,2011-07-24 13:03:00,2011-07-24 13:03:00,137
12865,2,925,1568.23,16.507684210526318,2011-08-08 10:11:00,2011-11-13 14:31:00,25
12866,1,171,559.12,21.504615384615384,2011-03-01 14:11:00,2011-03-01 14:11:00,282
12867,7,4284,4009.34,7.50812734082397,2010-12-14 16:39:00,2011-11-13 15:30:00,25
12868,6,928,1607.0600000000002,15.0192523364486,2010-12-01 12:50:00,2011-06-07 10:42:00,185
12871,2,200,380.64,34.60363636363636,2011-05-16 13:32:00,2011-09-16 15:07:00,83
12872,2,319,599.97,9.090454545454547,2010-12-09 14:44:00,2011-01-17 10:52:00,326
12873,1,128,374.0,93.5,2011-03-02 14:58:00,2011-03-02 14:58:00,281
12875,2,2019,343.2300000000001,171.61500000000004,2010-12-12 12:03:00,2011-07-19 15:30:00,142
12876,2,1941,2218.02,26.09435294117647,2011-05-27 13:34:00,2011-10-13 12:26:00,57
12877,12,1178,1535.77,9.972532467532467,2010-12-16 12:23:00,2011-12-06 10:30:00,3
12878,2,547,854.99,18.191276595744682,2011-03-18 14:02:00,2011-04-17 13:07:00,235
12879,3,370,573.22,57.322,2011-09-09 12:11:00,2011-10-26 12:24:00,44
12881,1,21,298.0,42.57142857142857,2011-03-09 11:44:00,2011-03-09 11:44:00,275
12882,2,246,1463.04,112.54153846153847,2011-11-06 11:22:00,2011-11-30 16:18:00,8
12883,4,196,703.47,16.749285714285715,2011-09-11 15:18:00,2011-11-15 09:32:00,24
12884,1,43,309.05,44.15,2011-09-12 13:10:00,2011-09-12 13:10:00,87
12885,3,655,1175.22,16.552394366197184,2011-08-08 11:45:00,2011-10-07 13:40:00,62
12886,2,770,1378.4,16.809756097560978,2011-05-04 11:21:00,2011-10-03 10:09:00,67
12888,2,76,354.12,70.824,2011-03-29 14:31:00,2011-05-09 16:02:00,213
12890,1,256,376.71999999999997,4.768607594936708,2011-11-15 17:26:00,2011-11-15 17:26:00,23
12891,3,950,331.0,110.33333333333333,2011-02-20 11:28:00,2011-06-07 12:31:00,185
12893,1,90,176.55,5.695161290322581,2011-11-09 12:34:00,2011-11-09 12:34:00,30
12895,2,210,372.8,16.945454545454545,2011-09-14 08:35:00,2011-10-28 13:51:00,41
12897,2,110,216.5,54.125,2011-02-11 11:40:00,2011-05-19 12:13:00,204
12901,28,23075,17654.54,152.19431034482758,2011-03-14 10:41:00,2011-12-01 10:07:00,8
12902,1,66,138.68,13.868,2011-03-20 12:06:00,2011-03-20 12:06:00,264
12904,2,294,496.06,6.986760563380281,2011-06-20 13:18:00,2011-11-21 14:34:00,17
12906,5,1749,2919.81,46.34619047619047,2011-09-22 15:03:00,2011-11-28 09:55:00,11
12908,2,1200,750.0,375.0,2011-01-31 12:37:00,2011-06-16 15:39:00,175
12909,5,1280,2178.67,23.941428571428574,2011-03-31 12:51:00,2011-10-31 12:43:00,39
12910,8,1692,3075.04,41.00053333333333,2011-04-12 10:01:00,2011-11-16 14:28:00,22
12912,5,670,1662.3,69.2625,2011-10-30 11:35:00,2011-12-07 08:55:00,2
12913,5,1419,2483.63,49.6726,2010-12-06 16:36:00,2011-12-05 12:11:00,4
12915,2,93,363.65,16.529545454545453,2010-12-02 12:33:00,2011-07-14 11:34:00,148
12916,4,1083,2944.95,28.59174757281553,2011-01-23 10:43:00,2011-07-24 10:35:00,138
12917,1,120,594.0,297.0,2011-08-03 16:42:00,2011-08-03 16:42:00,127
12919,6,673,1335.19,26.7038,2011-06-23 09:22:00,2011-12-01 13:47:00,7
12920,1,128,162.78,6.028888888888889,2011-11-22 15:05:00,2011-11-22 15:05:00,16
12921,37,9526,16587.09,23.037625,2010-12-01 15:06:00,2011-11-30 16:22:00,8
12922,1,370,405.38,14.477857142857143,2011-07-01 15:35:00,2011-07-01 15:35:00,160
12923,1,68,172.82,6.172142857142857,2011-10-06 16:20:00,2011-10-06 16:20:00,63
12924,4,481,933.7,31.123333333333335,2011-01-16 11:49:00,2011-09-12 13:55:00,87
12925,2,541,694.05,15.423333333333332,2011-09-26 11:05:00,2011-12-05 11:11:00,4
12928,5,1472,2062.7000000000003,24.555952380952384,2010-12-15 15:45:00,2011-11-04 14:24:00,34
12929,1,37,117.85,14.73125,2011-02-01 12:08:00,2011-02-01 12:08:00,311
12930,2,252,415.8,16.632,2011-06-21 13:25:00,2011-09-22 15:18:00,77
12931,15,28004,42055.96,512.8775609756098,2010-12-17 09:45:00,2011-11-18 12:39:00,21
12933,3,499,607.53,5.7314150943396225,2011-03-01 11:30:00,2011-11-15 16:38:00,23
12935,7,1853,2160.7,16.749612403100773,2011-01-24 13:58:00,2011-12-07 17:25:00,1
12936,4,559,1063.9,17.15967741935484,2011-09-22 13:51:00,2011-11-22 17:32:00,16
12937,4,1007,1504.27,12.535583333333333,2011-03-17 14:19:00,2011-11-24 15:05:00,14
12938,1,140,114.14,12.682222222222222,2011-11-14 11:21:00,2011-11-14 11:21:00,25
12939,8,4876,11581.8,246.42127659574467,2011-01-09 11:20:00,2011-10-06 14:33:00,63
12940,2,404,899.69,9.371770833333334,2011-09-13 10:16:00,2011-10-16 12:09:00,54
12942,3,198,675.6,9.651428571428571,2010-12-09 09:34:00,2011-07-31 14:39:00,130
12944,2,289,604.51,20.150333333333332,2010-12-20 10:41:00,2011-11-04 11:04:00,35
12945,1,165,462.95,20.128260869565217,2011-02-24 14:15:00,2011-02-24 14:15:00,287
12947,6,1165,1603.99,16.535979381443298,2010-12-01 16:21:00,2011-07-19 10:06:00,143
12948,7,1080,2064.95,17.801293103448273,2011-03-20 10:17:00,2011-11-23 17:10:00,15
12949,8,2381,4167.22,19.382418604651164,2011-04-01 13:20:00,2011-11-09 11:25:00,30
12950,3,1380,1843.0,80.1304347826087,2011-11-15 13:48:00,2011-12-07 13:17:00,1
12951,6,503,1064.07,16.89,2011-01-13 10:33:00,2011-12-01 12:14:00,8
12952,4,653,1387.79,17.566962025316457,2011-09-22 16:37:00,2011-12-04 10:35:00,5
12953,1,84,329.85,19.40294117647059,2011-11-30 09:24:00,2011-11-30 09:24:00,9
12955,11,3664,4757.16,26.428666666666665,2011-03-17 09:03:00,2011-12-08 16:29:00,0
12956,1,34,108.07,5.687894736842105,2011-02-06 16:08:00,2011-02-06 16:08:00,305
12957,8,2549,4017.54,16.880420168067225,2011-01-04 12:18:00,2011-11-30 09:53:00,9
12962,2,129,266.39,16.649375,2011-08-18 13:38:00,2011-12-02 15:55:00,6
12963,8,881,1856.63,19.54347368421053,2010-12-09 09:14:00,2011-12-01 12:55:00,7
12965,1,282,769.8100000000001,7.1278703703703705,2011-09-11 15:31:00,2011-09-11 15:31:00,88
12966,1,75,160.18,16.018,2011-11-30 12:38:00,2011-11-30 12:38:00,9
12967,2,438,1660.9,87.41578947368421,2010-12-03 09:49:00,2010-12-16 19:10:00,357
12968,1,73,135.95,27.189999999999998,2011-08-19 15:44:00,2011-08-19 15:44:00,111
12970,4,268,405.47,3.1431782945736435,2011-01-21 14:04:00,2011-12-02 14:30:00,6
12971,86,9289,11189.91,36.68822950819672,2010-12-02 16:42:00,2011-12-06 12:20:00,3
12974,1,24,144.8,18.1,2011-05-26 09:33:00,2011-05-26 09:33:00,197
12976,1,561,738.6,33.57272727272727,2011-05-12 09:55:00,2011-05-12 09:55:00,211
12977,1,12,39.239999999999995,4.359999999999999,2011-07-06 16:40:00,2011-07-06 16:40:00,155
12980,9,886,7374.900000000001,368.745,2010-12-16 11:36:00,2011-07-05 09:34:00,157
12981,2,242,372.21999999999997,18.610999999999997,2011-07-29 14:14:00,2011-11-10 12:00:00,29
12982,1,288,390.54,13.947857142857144,2011-04-11 11:51:00,2011-04-11 11:51:00,242
12984,1,26,97.5,24.375,2011-11-21 12:37:00,2011-11-21 12:37:00,18
12985,2,1533,1239.38,16.30763157894737,2011-11-11 12:44:00,2011-12-09 10:46:00,0
12987,2,219,558.7,19.95357142857143,2011-05-26 12:00:00,2011-09-27 12:03:00,73
12988,1,126,505.82,6.094216867469879,2011-02-20 14:31:00,2011-02-20 14:31:00,291
12989,15,2943,6924.110000000001,108.18921875000001,2010-12-10 13:24:00,2011-12-06 15:28:00,2
12990,3,200,409.5,31.5,2011-02-02 15:39:00,2011-11-08 13:01:00,30
12991,2,405,503.76,16.25032258064516,2011-08-19 14:39:00,2011-11-16 15:34:00,22
12993,4,240,414.76,15.361481481481482,2011-02-14 14:29:00,2011-11-16 15:49:00,22
12994,3,459,974.4200000000001,15.97409836065574,2011-03-16 08:31:00,2011-12-05 15:43:00,3
12995,1,108,211.32,70.44,2011-09-15 15:44:00,2011-09-15 15:44:00,84
12997,4,664,1226.89,20.794745762711866,2011-01-26 15:49:00,2011-11-17 15:47:00,21
12999,3,342,455.88,16.28142857142857,2011-04-08 10:26:00,2011-05-27 13:24:00,195
13000,3,379,534.85,17.253225806451614,2010-12-10 10:26:00,2011-08-25 10:43:00,106
13001,13,5490,9785.970000000001,29.038486646884277,2011-01-17 12:45:00,2011-12-05 14:51:00,3
13002,1,73,120.94999999999999,17.27857142857143,2011-01-25 15:18:00,2011-01-25 15:18:00,317
13003,3,103,149.05,24.84166666666667,2011-05-09 08:23:00,2011-08-26 10:50:00,105
13004,18,4822,5655.91,13.999777227722772,2010-12-17 08:20:00,2011-11-28 11:27:00,11
13005,2,172,513.7,19.75769230769231,2011-04-07 13:32:00,2011-06-19 10:53:00,173
13006,1,55,81.57,20.3925,2011-10-14 13:49:00,2011-10-14 13:49:00,55
13008,1,175,229.46999999999997,16.390714285714285,2011-01-20 14:24:00,2011-01-20 14:24:00,322
13011,1,13,50.550000000000004,16.85,2010-12-02 17:22:00,2010-12-02 17:22:00,371
13012,8,820,1646.8400000000001,18.71409090909091,2011-02-18 09:43:00,2011-11-30 13:05:00,8
13013,13,2224,4810.9400000000005,21.967762557077627,2010-12-03 12:28:00,2011-12-08 15:01:00,0
13014,10,905,3466.2799999999997,31.800733944954125,2011-03-03 18:28:00,2011-11-29 12:27:00,10
13015,5,1609,3339.64,19.08365714285714,2011-04-04 14:28:00,2011-10-17 13:19:00,52
13016,3,527,789.89,16.806170212765956,2011-08-08 15:00:00,2011-09-27 14:08:00,72
13017,1,48,204.0,204.0,2011-12-02 15:53:00,2011-12-02 15:53:00,6
13018,28,5435,7277.7,15.890174672489083,2011-02-17 11:05:00,2011-11-23 13:28:00,15
13021,9,1352,2616.38,19.97236641221374,2010-12-16 10:12:00,2011-12-05 16:37:00,3
13023,2,286,689.9,17.2475,2011-08-02 09:34:00,2011-10-06 16:27:00,63
13026,5,1620,975.36,24.384,2011-03-09 11:35:00,2011-12-08 16:58:00,0
13027,6,17280,6912.0,265.84615384615387,2010-12-20 12:45:00,2011-08-18 09:39:00,113
13028,2,798,661.3199999999999,14.695999999999998,2011-10-25 14:09:00,2011-11-17 11:10:00,22
13029,3,134,1247.5,124.75,2010-12-21 13:53:00,2011-11-09 09:13:00,30
13030,2,348,752.4399999999999,8.178695652173912,2010-12-06 14:31:00,2011-11-28 14:30:00,10
13032,2,375,1010.18,14.227887323943662,2011-09-13 16:40:00,2011-10-18 15:54:00,51
13033,1,83,190.55,17.322727272727274,2010-12-17 14:23:00,2010-12-17 14:23:00,356
13034,2,369,642.77,17.372162162162162,2010-12-05 14:52:00,2011-10-16 12:21:00,54
13035,2,644,921.88,34.1437037037037,2011-03-24 09:21:00,2011-09-27 08:57:00,73
13037,3,431,881.07,18.355625,2011-03-28 15:42:00,2011-07-24 15:46:00,137
13038,3,360,908.46,32.445,2011-02-22 11:43:00,2011-09-20 14:37:00,79
13040,2,355,676.99,15.743953488372092,2011-11-06 13:53:00,2011-12-01 10:38:00,8
13043,1,254,516.42,39.72461538461538,2011-03-11 14:52:00,2011-03-11 14:52:00,272
13044,1,429,560.47,16.983939393939394,2011-02-21 15:20:00,2011-02-21 15:20:00,290
13045,1,221,305.28000000000003,16.96,2011-09-01 15:04:00,2011-09-01 15:04:00,98
13046,2,264,629.31,17.980285714285714,2011-03-18 15:43:00,2011-11-09 08:36:00,30
13047,10,1391,3237.54,18.822906976744186,2010-12-01 08:34:00,2011-11-08 12:06:00,31
13048,4,1228,1819.41,13.477111111111112,2011-01-16 14:36:00,2011-11-25 13:23:00,13
13049,2,268,656.6800000000001,46.90571428571429,2011-01-25 16:33:00,2011-10-06 15:31:00,63
13050,17,3748,5836.86,14.483523573200992,2010-12-08 09:30:00,2011-11-25 09:18:00,14
13052,1,222,348.15000000000003,19.34166666666667,2011-05-11 14:12:00,2011-05-11 14:12:00,211
13055,3,894,1214.41,15.979078947368421,2011-05-10 08:58:00,2011-09-22 14:26:00,77
13058,3,52,271.40000000000003,33.925000000000004,2011-07-11 12:01:00,2011-11-15 12:43:00,24
13059,1,35,183.4,22.925,2011-04-04 10:40:00,2011-04-04 10:40:00,249
13060,1,123,307.53,20.502,2011-03-31 11:37:00,2011-03-31 11:37:00,253
13061,1,107,248.61,24.861,2011-09-28 16:04:00,2011-09-28 16:04:00,71
13062,1,343,346.98,31.543636363636367,2011-06-01 15:12:00,2011-06-01 15:12:00,190
13064,4,514,1105.59,16.258676470588235,2011-01-16 13:41:00,2011-11-27 12:31:00,12
13065,1,74,205.86,14.704285714285716,2010-12-01 16:52:00,2010-12-01 16:52:00,372
13066,2,322,470.8,9.808333333333334,2011-11-07 17:06:00,2011-11-15 12:57:00,23
13067,1,32,115.46000000000001,7.697333333333334,2011-09-18 13:38:00,2011-09-18 13:38:00,81
13068,2,200,344.0,172.0,2011-01-24 08:20:00,2011-11-29 15:00:00,9
13069,24,5873,4431.44,10.451509433962263,2010-12-05 11:02:00,2011-12-09 08:39:00,0
13070,1,110,228.8,25.422222222222224,2011-05-31 13:45:00,2011-05-31 13:45:00,191
13072,1,69,177.15,25.307142857142857,2011-03-18 08:12:00,2011-03-18 08:12:00,266
13075,1,485,919.61,41.80045454545455,2011-08-02 10:19:00,2011-08-02 10:19:00,129
13077,4,862,728.02,6.558738738738739,2010-12-08 14:59:00,2011-12-08 19:24:00,0
